unit_id,sentences,code,coder1,coder2,coder3,coder4,coder5,dataset,document_id,text,url,concreteness,concr_ratings,subjectivity_2-class,subjectivity_4-class
M1681_3,9-9,mpos,high concreteness,high concreteness,high concreteness,high concreteness,high concreteness,CD_M,M1681,"Schön wäre es, wenn sich im Pflegeplan unserer Stadt, für diesen Radweg ,beispielsweise 1x im Monat jemand darum kümmern würde.",https://www.raddialog.moers.de/dialoge/moerser-raddialog/wartungs-und-reparaturstau-des-steinbueckener-radweges,high concreteness,"[2, 2, 2, 2, 2]",0,0
M1695_1,1-1,premise,low concreteness,high concreteness,intermediate concreteness,low concreteness,intermediate concreteness,CD_M,M1695,"Schlaglöcher, bzw. Wurzeln",https://www.raddialog.moers.de/dialoge/moerser-raddialog/schlagloecher-bzw-wurzeln,intermediate concreteness,"[0, 2, 1, 0, 1]",1,3
M1695_2,2-3,premise,high concreteness,high concreteness,high concreteness,high concreteness,high concreteness,CD_M,M1695,"Der gesamte Bereich der Venloer Straße ist durchzogen von Schlaglöchern und Wellen durch Baumwurzeln. Bei Dunkelheit ist es hier zum Teil sehr gefährlich, vor alem dann, wenn einem noch jemand entgegen kommt.",https://www.raddialog.moers.de/dialoge/moerser-raddialog/schlagloecher-bzw-wurzeln,high concreteness,"[2, 2, 2, 2, 2]",0,0
M1706_1,2-7,premise,high concreteness,high concreteness,high concreteness,high concreteness,high concreteness,CD_M,M1706,"Ein echtes Ärgernis für Fusgänger und Radfahrer: Ohne das Berühren der Drück-Vorrichtung entfällt an dieser Ampel, mit eh schon sehr langen Wartezeiten, die Grünphase für Radfahrer und Fußgänger. Und das obwohl tagsüber fast immer jemand dort an der Ampel die Straße queren will. Umso ärgerlicher, dass die Ampel keinen normalen Drücker hat und daher oftmals gar nicht die Erfordernis zum Drücken erkannt wird, da der Vorrichtung eher die Optik eines Signalgebers für sehbehinderte Menschen hat. Zudem funktioniert die Vorrichtung nicht mit Handschuhen, was man allerdings auch nur durch Erfahrung lernt. Im Winter äußerst lästig, dafür jedes Mal die Handschuhe ausziehen zu müssen. Und die Autos bekommen oftmals gar nicht mit - auf Grund des Blickwinkels - dass die Fußgänger/Radfahrer rot haben und halten trotzdem an, aber man darf ja trotzdem nicht über die Straße.",https://www.raddialog.moers.de/dialoge/moerser-raddialog/ampelschaltung-fuer-fussgaenger-radfahrer,high concreteness,"[2, 2, 2, 2, 2]",0,0
M1719_1,1-1,premise,low concreteness,intermediate concreteness,low concreteness,low concreteness,intermediate concreteness,CD_M,M1719,Kreuzende Verkehrsteilnehmer,https://www.raddialog.moers.de/dialoge/moerser-raddialog/kreuzende-verkehrsteilnehmer,low concreteness,"[0, 1, 0, 0, 1]",1,2
M1719_2,2-3,premise,high concreteness,high concreteness,high concreteness,intermediate concreteness,high concreteness,CD_M,M1719,"Rechtsabbieger schneiden den Radweg ohne zuschauen, gerne auch Busse der NIAG. Die Übersichtlichkeit ist auch aufgrund der Wegeführung sehr eingeschränkt.",https://www.raddialog.moers.de/dialoge/moerser-raddialog/kreuzende-verkehrsteilnehmer,high concreteness,"[2, 2, 2, 1, 2]",0,1
M1730_1,1-1,premise,low concreteness,low concreteness,intermediate concreteness,low concreteness,high concreteness,CD_M,M1730,Schlechte Einsehbarkeit,https://www.raddialog.moers.de/dialoge/moerser-raddialog/schlechte-einsehbarkeit,intermediate concreteness,"[0, 0, 1, 0, 2]",1,3
M1730_2,2-2,premise,high concreteness,high concreteness,high concreteness,high concreteness,high concreteness,CD_M,M1730,"Es handelt sich um einen einseitigen Radweg, abbiegende Verkehrsteilnehmer achten nicht auf Radfahrer.",https://www.raddialog.moers.de/dialoge/moerser-raddialog/schlechte-einsehbarkeit,high concreteness,"[2, 2, 2, 2, 2]",0,0
M1741_1,1-1,premise,high concreteness,intermediate concreteness,intermediate concreteness,high concreteness,intermediate concreteness,CD_M,M1741,Ampel Grafschafter Rad- und Wanderweg zu träge,https://www.raddialog.moers.de/dialoge/moerser-raddialog/ampel-grafschafter-rad-und-wanderweg-zu-traege,intermediate concreteness,"[2, 1, 1, 2, 1]",1,2
M1741_2,2-3,premise,high concreteness,high concreteness,high concreteness,high concreteness,high concreteness,CD_M,M1741,Die o.g. Ampelanlage zeigt viel zu selten GRÜN - die Rot-Pfasen sind zu lange. Fußgänger und Radfahrer queren 'verständlicherweise' bei ROT.,https://www.raddialog.moers.de/dialoge/moerser-raddialog/ampel-grafschafter-rad-und-wanderweg-zu-traege,high concreteness,"[2, 2, 2, 2, 2]",0,0
M1741_3,4-4,mpos,high concreteness,high concreteness,high concreteness,high concreteness,high concreteness,CD_M,M1741,Ampel sollte öfter Grün-Phasen zeigen.,https://www.raddialog.moers.de/dialoge/moerser-raddialog/ampel-grafschafter-rad-und-wanderweg-zu-traege,high concreteness,"[2, 2, 2, 2, 2]",0,0
M1741_4,5-5,premise,intermediate concreteness,high concreteness,intermediate concreteness,high concreteness,intermediate concreteness,CD_M,M1741,Der PKW-Verkehr lääst es zu.,https://www.raddialog.moers.de/dialoge/moerser-raddialog/ampel-grafschafter-rad-und-wanderweg-zu-traege,intermediate concreteness,"[1, 2, 1, 2, 1]",1,2
M1752_1,1-1,mpos,low concreteness,high concreteness,intermediate concreteness,high concreteness,high concreteness,CD_M,M1752,Abschaffung des Haltegebots für Radler,https://www.raddialog.moers.de/dialoge/moerser-raddialog/abschaffung-des-haltegebots-fuer-radler,intermediate concreteness,"[0, 2, 1, 2, 2]",1,3
M1752_2,2-3,premise,high concreteness,high concreteness,high concreteness,high concreteness,high concreteness,CD_M,M1752,"Rechtsabbieger übersehen regelmäßig Radler, so könnte man vorher an ihnen vorbeifahren. Aus dem Halbkreisel biegen viele vorher ab und müssten eh auf kreuzende Verkehrsteilnehmer achten, also doppelt gemoppelt.",https://www.raddialog.moers.de/dialoge/moerser-raddialog/abschaffung-des-haltegebots-fuer-radler,high concreteness,"[2, 2, 2, 2, 2]",0,0
M1763_1,1-1,premise,low concreteness,intermediate concreteness,intermediate concreteness,intermediate concreteness,high concreteness,CD_M,M1763,Einfädelungsspur wird oft blockiert,https://www.raddialog.moers.de/dialoge/moerser-raddialog/einfaedelungsspur-wird-oft-blockiert,intermediate concreteness,"[0, 1, 1, 1, 2]",1,2
M1763_2,2-4,premise,high concreteness,intermediate concreteness,high concreteness,high concreteness,high concreteness,CD_M,M1763,"Die Einfädelungsspur für Radfahrer in Richtung Innenstadt, die links auf die Rheinberger Straße fahren wollen ist oft von an der Kreuzung im Rückstau wartenden Autos blockiert. Auf der Gegenüberliegenden Seite auf ab Höhe der Hausnummer 6 ist das absolute Halteverbot aufgehoben, so dass hier fast immer Autos parken. Damit die von der Rheinberger Straße in die Baerler Straße einbiegenden Fahrzeuge Platz zum Durchfahren haben, stellen sich die im Rückstau stehenden Autos in Richtung Rheinberger Straße auf den Einfädelungs- bzw. Schutzstreifen.",https://www.raddialog.moers.de/dialoge/moerser-raddialog/einfaedelungsspur-wird-oft-blockiert,high concreteness,"[2, 1, 2, 2, 2]",0,1
M1763_3,5-5,mpos,high concreteness,high concreteness,high concreteness,high concreteness,high concreteness,CD_M,M1763,Hier wäre eine Verlängerung des Halteverbots auf der Seite der Hausnummern 6-8 die Problemlösung.,https://www.raddialog.moers.de/dialoge/moerser-raddialog/einfaedelungsspur-wird-oft-blockiert,high concreteness,"[2, 2, 2, 2, 2]",0,0
M1774_1,1-1,premise,intermediate concreteness,intermediate concreteness,high concreteness,high concreteness,high concreteness,CD_M,M1774,Unübersichtliche Kurve Grafschafter Rad- und Wanderweg zwischen Xanterer Straße und Xeniastraße,https://www.raddialog.moers.de/dialoge/moerser-raddialog/unuebersichtliche-kurve-grafschafter-rad-und-wanderweg-zwischen-xanterer,high concreteness,"[1, 1, 2, 2, 2]",1,2
M1774_2,2-3,premise,high concreteness,high concreteness,high concreteness,high concreteness,high concreteness,CD_M,M1774,Die Kurve ist durch Strauchbewuchs sehr unübersichtlich. Die Kurve schneidende Radfahrer in Richtung Xantener Straße gefährden entgegenkommende Radfahrer und Fußgänger.,https://www.raddialog.moers.de/dialoge/moerser-raddialog/unuebersichtliche-kurve-grafschafter-rad-und-wanderweg-zwischen-xanterer,high concreteness,"[2, 2, 2, 2, 2]",0,0
M1774_3,4-4,mpos,high concreteness,high concreteness,high concreteness,high concreteness,high concreteness,CD_M,M1774,Hier wäre eine Führung des Radverkehrs durch eine durchgezogene Mittellinie im Kurvenbereich sinnvoll.,https://www.raddialog.moers.de/dialoge/moerser-raddialog/unuebersichtliche-kurve-grafschafter-rad-und-wanderweg-zwischen-xanterer,high concreteness,"[2, 2, 2, 2, 2]",0,0
M1786_1,1-1,premise,intermediate concreteness,high concreteness,high concreteness,high concreteness,high concreteness,CD_M,M1786,Fehlende Fahrradquerung an der Krefelder Straße,https://www.raddialog.moers.de/dialoge/moerser-raddialog/fehlende-fahrradquerung-der-krefelder-strasse,high concreteness,"[1, 2, 2, 2, 2]",0,1
M1786_2,2-8,premise,high concreteness,high concreteness,high concreteness,high concreteness,high concreteness,CD_M,M1786,"Das Problem habe ich jeden Tag, wenn ich aus dem Schlosspark komme und in Richtung Kranichstraße fahre. Die sogenannte Bettelampel befindet sich links von der Ausfahrt, und man ist gezwungen den Fahrradweg ein paar Meter auf der falschen Seite zu befahren um nach Hülsdonk zu kommen. Auf der gegenüberliegende Seite ist die Fahrradquerung schon seit ein paar Jahren rot markiert. Trotzdem sollte man darauf achten, dass man mit dem PKW-Fahrer Blickkontakt hat. Man wird ganz oft übersehen. Leider wird auch die Bettelampel von vielen Autofahrern zu spät beachtet. Fast jeder fährt noch mal eben ganz schnellbei Gelb über die Ampel, einige lassen es sogar auf Rot ankommen...",https://www.raddialog.moers.de/dialoge/moerser-raddialog/fehlende-fahrradquerung-der-krefelder-strasse,high concreteness,"[2, 2, 2, 2, 2]",0,0
M1798_1,1-1,mpos,low concreteness,high concreteness,intermediate concreteness,high concreteness,intermediate concreteness,CD_M,M1798,Fahrbahnarkierung wäre hilfreich,https://www.raddialog.moers.de/dialoge/moerser-raddialog/fahrbahnarkierung-waere-hilfreich,intermediate concreteness,"[0, 2, 1, 2, 1]",1,3
M1798_2,2-5,premise,high concreteness,high concreteness,high concreteness,high concreteness,high concreteness,CD_M,M1798,"Wenn man aus dem Gewerbegebiet kommt und die Repelener Straße überqueren möchte, um Richtung Utfort zu fahren, ist die Situation für Radfahrer ziemlich problematisch. Die Straße verbreitert sich zur Einmündung hin sehr, so dass problemlos zwei Autos (Rechtsabbieger/Linksabbieger) nebeneinander fahren können. Der nach links abbiegende Radfahrer müsste eigentlich in der Mitte der Fahrbahn fahren, um die Einmündung des Radweges auf der anderen Straßenseite gut erreichen zu können. Hier fehlt allerdings an eine gut sichtbaren Markierung, die die Fahrbahn in eine Links- und Rechtsabgiegerspur unterteilt und eben auch dem Radfahrer eine sichere Orientierung bietet.",https://www.raddialog.moers.de/dialoge/moerser-raddialog/fahrbahnarkierung-waere-hilfreich,high concreteness,"[2, 2, 2, 2, 2]",0,0
M1798_3,6-8,mpos,high concreteness,high concreteness,high concreteness,high concreteness,high concreteness,CD_M,M1798,"Sinnvollerweise sollte die Markierung kurz hinter der Zufahrt zur Waschstraße beginnen. Vielleicht könnte man sogar mittig eine Radlerspur kennzeichnen. Die Maßnahme ließe sich vermutlich mit sehr geringen Aufwand umsetzen, wäre aber sehr hilfreich und würde die Sicherheit erhöhen.",https://www.raddialog.moers.de/dialoge/moerser-raddialog/fahrbahnarkierung-waere-hilfreich,high concreteness,"[2, 2, 2, 2, 2]",0,0
M1810_1,2-2,mpos,intermediate concreteness,high concreteness,high concreteness,high concreteness,high concreteness,CD_M,M1810,"Sehr geehrte Damen und Herren, in Moers kommend von der Römerstraße bis zum Kreisverkehr rechte Seite müsste der Radweg erneuert werden.",https://www.raddialog.moers.de/dialoge/moerser-raddialog/radwegverkehrsfuehrung,high concreteness,"[1, 2, 2, 2, 2]",0,1
M1810_2,3-6,premise,high concreteness,high concreteness,high concreteness,high concreteness,high concreteness,CD_M,M1810,Durch die Bäume ist der Radweg in Mitleidenschaft genommen worden. Ab den Kreisverkehr bis zum Bahnhof sind zu viele Geschäfte die die Stühle oder auch die Ware auf dem Fußgängerweg haben so das dann der Fußgängerweg blockiert ist und die Fußgänger dann auf dem Radweg gehen. Römerstraße Richtung Real kommend von der Hochstraße sollte man das Stück auch links fahren können da man sonst mehrere Ampelanlagen schalten müsste bis man wieder die richtige Seite hat. Ganz besonders wichtig für unsere älteren Personen.,https://www.raddialog.moers.de/dialoge/moerser-raddialog/radwegverkehrsfuehrung,high concreteness,"[2, 2, 2, 2, 2]",0,0
M1810_3,5-5,mpos,high concreteness,high concreteness,high concreteness,high concreteness,high concreteness,CD_M,M1810,Römerstraße Richtung Real kommend von der Hochstraße sollte man das Stück auch links fahren können da man sonst mehrere Ampelanlagen schalten müsste bis man wieder die richtige Seite hat.,https://www.raddialog.moers.de/dialoge/moerser-raddialog/radwegverkehrsfuehrung,high concreteness,"[2, 2, 2, 2, 2]",0,0
M1810_4,7-7,mpos,intermediate concreteness,intermediate concreteness,intermediate concreteness,high concreteness,high concreteness,CD_M,M1810,Mann könnte ja da ein Zusatzschild anbringen.,https://www.raddialog.moers.de/dialoge/moerser-raddialog/radwegverkehrsfuehrung,intermediate concreteness,"[1, 1, 1, 2, 2]",1,2
M1821_1,3-3,mpos,high concreteness,high concreteness,high concreteness,high concreteness,high concreteness,CD_M,M1821,Radweg entlang der Holderberger Strasse einmal von Holderberg bis zum Agnethenhof und vielleicht irgendwann bis nach Vennikel...... vorbei an Copeo .....,https://www.raddialog.moers.de/dialoge/moerser-raddialog/fehl,high concreteness,"[2, 2, 2, 2, 2]",0,0
M1832_1,1-1,mpos,low concreteness,high concreteness,intermediate concreteness,low concreteness,intermediate concreteness,CD_M,M1832,Neubau der Lotharstrasse.,https://www.raddialog.moers.de/dialoge/moerser-raddialog/neubau-der-lotharstrasse,intermediate concreteness,"[0, 2, 1, 0, 1]",1,3
M1832_2,2-6,premise,high concreteness,high concreteness,high concreteness,high concreteness,high concreteness,CD_M,M1832,"Wenn Fahrradfahrer, so wie ich des Öfteren, von der Lotharstr. auf den Fahrradweg der Homberger einbiegen wollen gab es vor dem Umbau der Lotharstr. 2 erhebliche Gefahrenstellen. 1. Rechtsabbiegenden PKW fahren soweit rechts und schneiden den Fahrradbereich. ( Ist mir schon mehrfach passiert) 2. Wenn jemand mit dem Fahrrad in so einem stumpfen Winkel, wie es derzeit dort gebaut wird über eine Kante fahren soll, um auf die Hombergerstr. einzufahren, besteht Sturzgefahr. besonders bei nicht so sicheren Fahrern.",https://www.raddialog.moers.de/dialoge/moerser-raddialog/neubau-der-lotharstrasse,high concreteness,"[2, 2, 2, 2, 2]",0,0
M1832_3,7-8,mpos,high concreteness,high concreteness,high concreteness,high concreteness,high concreteness,CD_M,M1832,"Vorschlag: Den Fahradweg auf den Gehweg verlegen. Sollte das nicht möglich sein, die Kante absenken (sind nur ca. 2 cm.) und eine massive Abtrennung zur Autofahrspur installieren.",https://www.raddialog.moers.de/dialoge/moerser-raddialog/neubau-der-lotharstrasse,high concreteness,"[2, 2, 2, 2, 2]",0,0
M1843_1,2-3,premise,high concreteness,high concreteness,high concreteness,high concreteness,high concreteness,CD_M,M1843,"Im Verlauf des Neuen Wall, v.a. in Fahrtrichtung Uerdinger Str. wird der Radweg ab der Einmündung Doktor-Hermann-Bähr-Str. bis zum Hanns-Albeck-Platz zwei mal mitten durch die Bushaltestelle und durch die Wartezone vor der Ampel geführt. Das sorgt regelmäßig zu Beinaheunfällen, Irritationen und Ärger bei allen Beteiligten weil Fußgänger den Radweg nicht beachten, sehr viele Menschen an der Haltestelle oder vor der Ampel warten, Passanten schnell zum Bus laufen müssen und andererseits Radfahrer oft zügig unterwegs sind.",https://www.raddialog.moers.de/dialoge/moerser-raddialog/radweg-durch-die-bushaltestelle,high concreteness,"[2, 2, 2, 2, 2]",0,0
M1843_2,4-7,mpos,high concreteness,high concreteness,high concreteness,high concreteness,high concreteness,CD_M,M1843,"Hier wäre eine bauliche Trennung oder eine noch deutlichere Abtrennung von Rad- und Fußgängerbereich sinnvoll: 1. Möglichkeit: Verlegung des Radwegs direkt an die Strassenkante, dann kommt es nur im Falle des Bus Ein- und Ausstiegs oder der Grünphase der Ampeln zu Querverkehr. 2. Möglichkeit: Verlegung des Radwegs als eigenständig markierter Bereich auf die Strasse zwischen die haltenden Busse und die Fahrbahn. In jedem Fall eine DEUTLICHE Markierung des Radwegs, dass die Fußgänger oder Autofahrer den Radweg erkennen.",https://www.raddialog.moers.de/dialoge/moerser-raddialog/radweg-durch-die-bushaltestelle,high concreteness,"[2, 2, 2, 2, 2]",0,0
M1860_1,1-1,premise,low concreteness,low concreteness,intermediate concreteness,low concreteness,intermediate concreteness,CD_M,M1860,Vorfahrt für Raser,https://www.raddialog.moers.de/dialoge/moerser-raddialog/vorfahrt-fuer-raser,low concreteness,"[0, 0, 1, 0, 1]",1,2
M1860_2,2-4,premise,high concreteness,high concreteness,high concreteness,high concreteness,high concreteness,CD_M,M1860,"Durch Wildwuchs von Sträuchern ist die Radfahrer-Kreuzung Grafschafter Rad- und Wanderweg X Verlängerung Kaiserstraße extrem unübersichtlich und gefährlich. Offenbar gilt hier das Recht des Stärkeren, d.h. rücksichtsloseren Fahrradrasers - solange er nicht verunfallt! Immer wieder kommt es zu Fast-Kollisionen!",https://www.raddialog.moers.de/dialoge/moerser-raddialog/vorfahrt-fuer-raser,high concreteness,"[2, 2, 2, 2, 2]",0,0
M1871_1,2-5,premise,high concreteness,high concreteness,high concreteness,high concreteness,high concreteness,CD_M,M1871,"Die Ehrenmalstraße in Moers-Kapellen dient Radfahrern als Verbindung zwischen Kapellen Dorf / Stockrahmsfeld hin zum Grafschafter Rad- und Wanderweg (z.B. zum Einkaufen bei [Name entfernt] und [Name entfernt]). Die Straße ist in einem so schlechten Zustand, dass sie mit dem Fahrrad nicht mehr befahren werden kann. Wer es dennoch wagt, hat anschließend durchgeschüttelte Einkäufe. Der Fußgängerweg ist nicht für Fahrräder freigegeben, wird aber dennnoch genutzt und birgt durch unübersichtliche Einfahrten (wegen Bepflanzung) erhebliche Gefahren.",https://www.raddialog.moers.de/dialoge/moerser-raddialog/verbindung-zwischen-grafschafter-rad-und-wanderweg-und-kapellen-dorf,high concreteness,"[2, 2, 2, 2, 2]",0,0
M1871_2,6-7,mpos,high concreteness,high concreteness,high concreteness,high concreteness,high concreteness,CD_M,M1871,"Die Ehrenmalstraße könnte als Fahrradstraße (frei für PKW) ausgezeichnet werden und eine neue Fahrbahndecke erhalten. Darüber hinaus könnte weiterführend die Dorsterfeldstraße zur Fahrradstraße werden, welche dann über den Grotfeldsweg Richtung Neukirchen führt = Verbindung von Grafschafter Rad- und Wanderweg nach Neukirchen (das wäre dann Thema Radverkehrsführung).",https://www.raddialog.moers.de/dialoge/moerser-raddialog/verbindung-zwischen-grafschafter-rad-und-wanderweg-und-kapellen-dorf,high concreteness,"[2, 2, 2, 2, 2]",0,0
M1883_1,1-1,premise,low concreteness,high concreteness,intermediate concreteness,intermediate concreteness,intermediate concreteness,CD_M,M1883,Einfädelung in Fließverkehr fehlt,https://www.raddialog.moers.de/dialoge/moerser-raddialog/einfaedelung-fliessverkehr-fehlt,intermediate concreteness,"[0, 2, 1, 1, 1]",1,2
M1883_2,2-3,premise,high concreteness,high concreteness,high concreteness,high concreteness,high concreteness,CD_M,M1883,Vom Kreisverkehr kommend in Richtung Süden fahrend hört der Radweg nach ein paar Metern auf. Hier fehlt eine Einfädelungshilfe in den Fließverkehr.,https://www.raddialog.moers.de/dialoge/moerser-raddialog/einfaedelung-fliessverkehr-fehlt,high concreteness,"[2, 2, 2, 2, 2]",0,0
M1895_1,1-1,mpos,low concreteness,low concreteness,low concreteness,low concreteness,intermediate concreteness,CD_M,M1895,Radweg statt Hundeklo,https://www.raddialog.moers.de/dialoge/moerser-raddialog/radweg-statt-hundeklo,low concreteness,"[0, 0, 0, 0, 1]",0,1
M1895_2,2-3,premise,high concreteness,high concreteness,high concreteness,high concreteness,high concreteness,CD_M,M1895,"Von der Ecke Krefelder Straße/Neukirchenerstraße bis in die Ortsmitte Kapellen befindet sich sich kein vernünftiger Radweg. Man muss auf dieser vielbefahrenen Straße mit dem Rad fahren, obwohl um das Stockrahmsfeld herum ein genügend großer Grünstreifen ist, der zum Radweg umgebaut werden könnte.",https://www.raddialog.moers.de/dialoge/moerser-raddialog/radweg-statt-hundeklo,high concreteness,"[2, 2, 2, 2, 2]",0,0
M1895_3,3-4,mpos,high concreteness,high concreteness,high concreteness,high concreteness,high concreteness,CD_M,M1895,"Man muss auf dieser vielbefahrenen Straße mit dem Rad fahren, obwohl um das Stockrahmsfeld herum ein genügend großer Grünstreifen ist, der zum Radweg umgebaut werden könnte. Ein Asphaltband würde reichen.",https://www.raddialog.moers.de/dialoge/moerser-raddialog/radweg-statt-hundeklo,high concreteness,"[2, 2, 2, 2, 2]",0,0
M1895_4,5-5,premise,high concreteness,high concreteness,high concreteness,high concreteness,high concreteness,CD_M,M1895,"Stattdessen steht man hier knietief in der Hundescheiße, da die Hundebesitzer im Stockrahmsfeld diesen Streifen als Hundeklo benutzen.",https://www.raddialog.moers.de/dialoge/moerser-raddialog/radweg-statt-hundeklo,high concreteness,"[2, 2, 2, 2, 2]",0,0
M1906_1,2-2,premise,high concreteness,high concreteness,high concreteness,high concreteness,high concreteness,CD_M,M1906,Angesichts der heutigen rasanten technischen Entwicklung dauert die Reaktion der Bedarfsampel am südlichen Ende der einzigartigen Hufeisenkreuzung viel zu lange!,https://www.raddialog.moers.de/dialoge/moerser-raddialog/reaktionszeit-der-radfahrer-und-fussgaenger-ampel,high concreteness,"[2, 2, 2, 2, 2]",0,0
M1912_1,1-1,premise,low concreteness,intermediate concreteness,intermediate concreteness,low concreteness,high concreteness,CD_M,M1912,Blenden der Fahrradfahrer duch Fahrzeuge,https://www.raddialog.moers.de/dialoge/moerser-raddialog/blenden-der-fahrradfahrer-duch-fahrzeuge,intermediate concreteness,"[0, 1, 1, 0, 2]",1,3
M1912_2,2-4,premise,high concreteness,high concreteness,high concreteness,high concreteness,high concreteness,CD_M,M1912,"Auf dem gesamten Teilstück liegt die Fahrbahn höher als der Radweg. Bei Dunkelheit wird man in Fahrtrichtung Moers nach Holderberg von den nach Moers fahrenden Autos geblendet, sodass man nichts mehr sieht. Ganz schlimm ist es, wenn die Autos noch aufblenden.",https://www.raddialog.moers.de/dialoge/moerser-raddialog/blenden-der-fahrradfahrer-duch-fahrzeuge,high concreteness,"[2, 2, 2, 2, 2]",0,0
M1917_1,2-5,premise,high concreteness,high concreteness,high concreteness,high concreteness,high concreteness,CD_M,M1917,"Ich fahre sehr viel mit dem Fahhrad und werde sowohl auf Landstrassen wie auf Stadtstrassen fast immer ohne einen Sicherheitsabstand von den Autos überholt und danach geschnitten! Das gleiche gilt aber auch für normale Tourenradfahrer, wenn ich zu Fuss bin, sich diese von hinten anschleichen und einen Meter hinter einem klingeln, wenn überhaupt! Da werden auch keine Sicherheitsabstände eingehalten! Radelnde Schulkinder in Kolonnen nebeneinander, die nicht Platz machen, kommen auch sehr häufig vor.",https://www.raddialog.moers.de/dialoge/moerser-raddialog/gegenseitige-ruecksichtsnahme-der-stelle-und-ueberall,high concreteness,"[2, 2, 2, 2, 2]",0,0
M1917_2,7-7,premise,high concreteness,high concreteness,high concreteness,high concreteness,high concreteness,CD_M,M1917,"Aber aus obigen Gründen kann man das schon fast nicht freigeben, besonders wenn man überlegt, dass die Fußgänger auch in Kolonnen nebeneinander laufen und keinen durchlassen.",https://www.raddialog.moers.de/dialoge/moerser-raddialog/gegenseitige-ruecksichtsnahme-der-stelle-und-ueberall,high concreteness,"[2, 2, 2, 2, 2]",0,0
M1924_1,1-1,mpos,intermediate concreteness,high concreteness,high concreteness,high concreteness,intermediate concreteness,CD_M,M1924,Ein Radweg für den hohen Weg ist sehr wichtig,https://www.raddialog.moers.de/dialoge/moerser-raddialog/ein-radweg-fuer-den-hohen-weg-ist-sehr-wichtig,high concreteness,"[1, 2, 2, 2, 1]",1,2
M1924_2,2-3,premise,low concreteness,high concreteness,high concreteness,high concreteness,high concreteness,CD_M,M1924,"Leider gibt es keinen Radweg auf dem Hohen Weg, dieses stellt eine sehr große Gefahr für Radfahrer dar. Gerade für Kinder auf dem Weg zur Schule ist die gemeinsame Nutzung der Straße mit PKW und LKW sehr gefährlich.",https://www.raddialog.moers.de/dialoge/moerser-raddialog/ein-radweg-fuer-den-hohen-weg-ist-sehr-wichtig,high concreteness,"[0, 2, 2, 2, 2]",1,2
M1924_3,4-4,mpos,intermediate concreteness,high concreteness,high concreteness,high concreteness,intermediate concreteness,CD_M,M1924,Ein Radweg ist hier sehr wünschenswert.,https://www.raddialog.moers.de/dialoge/moerser-raddialog/ein-radweg-fuer-den-hohen-weg-ist-sehr-wichtig,high concreteness,"[1, 2, 2, 2, 1]",1,2
M1929_1,1-1,premise,intermediate concreteness,high concreteness,high concreteness,high concreteness,high concreteness,CD_M,M1929,Keine Beleuchtung der Kreuzung,https://www.raddialog.moers.de/dialoge/moerser-raddialog/keine-beleuchtung-der-kreuzung,high concreteness,"[1, 2, 2, 2, 2]",0,1
M1929_2,2-2,mpos,high concreteness,high concreteness,high concreteness,high concreteness,high concreteness,CD_M,M1929,"Die Kreuzung sollte beleuchtet werden, dann sind Fahrradfahrer besser sichtbar, vorallem wenn sie die Kreuzung über die Fußgängerampel queren.",https://www.raddialog.moers.de/dialoge/moerser-raddialog/keine-beleuchtung-der-kreuzung,high concreteness,"[2, 2, 2, 2, 2]",0,0
M1935_1,1-1,mpos,low concreteness,high concreteness,high concreteness,high concreteness,high concreteness,CD_M,M1935,Radweg von Moers-Kapellen Richtung Neukirchen-Vluyn,https://www.raddialog.moers.de/dialoge/moerser-raddialog/radweg-von-moers-kapellen-richtung-neukirchen-vluyn,high concreteness,"[0, 2, 2, 2, 2]",1,2
M1935_2,2-5,mpos,high concreteness,high concreteness,high concreteness,high concreteness,high concreteness,CD_M,M1935,"Ich rege an, entlang der Neukirchener Straße in Moers-Kapellen einen Radweg zu bauen. Dieser sollte von der Ampelkreuzung mit der Bahnhofstraße bis mindestens zur Ampelkreuzung mit der Krefelder Straße verlaufen, besser noch bis zur Einmündung der Straße An der Neuen Mühle oder gar bis Neukirchen-Vluyn. Das würde auch die Anbindung an das Wohngebiet Stockrahmsfeld verbessern und die Gefahrenlage an der unübersichtlichen Kurve (Einmündung der Rosendahlstraße) entschärfen. Die Maßnahme könnte zusammen mit der Neugestaltung der Kreuzung Neukirchener Straße/Bahnhofstraße durchgeführt werden.",https://www.raddialog.moers.de/dialoge/moerser-raddialog/radweg-von-moers-kapellen-richtung-neukirchen-vluyn,high concreteness,"[2, 2, 2, 2, 2]",0,0
M1935_3,4-4,premise,high concreteness,intermediate concreteness,high concreteness,high concreteness,intermediate concreteness,CD_M,M1935,Das würde auch die Anbindung an das Wohngebiet Stockrahmsfeld verbessern und die Gefahrenlage an der unübersichtlichen Kurve (Einmündung der Rosendahlstraße) entschärfen.,https://www.raddialog.moers.de/dialoge/moerser-raddialog/radweg-von-moers-kapellen-richtung-neukirchen-vluyn,high concreteness,"[2, 1, 2, 2, 1]",1,2
M1940_1,1-1,premise,intermediate concreteness,intermediate concreteness,high concreteness,intermediate concreteness,high concreteness,CD_M,M1940,Fahrradunfreundlicher Kreisverkehr / Fahrradzugang zum Industriegebiet Dr. Berns Straße,https://www.raddialog.moers.de/dialoge/moerser-raddialog/fahrradunfreundlicher-kreisverkehr-fahrradzugang-zum-industriegebiet-dr,intermediate concreteness,"[1, 1, 2, 1, 2]",1,2
